E,j
0.057333861992422602,-6.6976780965977696
0.057976795581538898,-5.7165150442335744
0.057976795581538898,9.1213036080085885
0.058647682804964602,9.6018732663095516
0.058647682804964602,13.736851518674143
0.059318570028390402,13.987020186704854
0.059318570028390402,15.929348161471241
0.059989457251816203,16.179772887503987
0.059989457251816203,17.140912204105689
0.060660344475241802,17.39133693013855
0.060660344475241802,18.602772943772152
0.061331231698667797,18.602772943772152
0.061331231698667797,20.064531260237569
0.0619741652877841,20.064531260237569
0.0619741652877841,21.286004747552624
0.0626730061455191,21.286004747552624
0.0626730061455191,22.016871102885261
0.063343893368944901,22.016871102885261
0.063343893368944901,22.497466366986373
0.064014780592370493,22.747891093019007
0.064014780592370493,22.988073498968674
0.064685667815796502,23.228255904918228
0.064685667815796502,23.468438310867786
0.065328601404912506,23.718863036900643
0.065328601404912506,24.199458301001641
0.065999488628338293,24.449883027034389
0.065999488628338293,24.930452685335357
0.066670375851764302,24.930452685335357
0.066670375851764302,25.170635091284908
0.067341263075189894,25.170635091284908
0.067341263075189894,25.420803759315618
0.068012150298615695,25.420803759315618
0.068012150298615695,26.151695720448288
0.068683037522041301,26.151695720448288
0.068683037522041301,26.632265378749253
0.069325971111157694,26.882690104782
0.069996858334583495,26.882690104782
0.069996858334583495,27.122872510731668
0.070667745558009296,27.122872510731668
0.070667745558009296,27.363054916681108
0.071338632781434902,27.363054916681108
0.071338632781434902,27.603237322630889
0.072009520004860897,27.603237322630889
0.072009520004860897,27.853662048663523
0.072669740521791495,28.344064334248401
0.073312674110907999,28.594489060281266
0.073323362265204001,27.853662048663523
0.0746544700055609,29.075058718582
0.077980995383982496,29.075058718582
0.077980995383982496,28.834876312632559
0.079322791278635396,28.834876312632559
0.079322791278635396,29.325457838814717
0.079993678502060905,29.325457838814717
0.079993678502060905,29.806053102915712
0.0806645657254869,29.806053102915712
0.0806645657254869,29.565870696966162
0.081335452948912701,29.565870696966162
0.081335452948912701,29.806053102915712
0.085332879849294496,29.806053102915712
0.085332879849294496,30.046235508865379
0.0866467221096376,30.046235508865379
0.087317609333063401,29.806053102915712
0.090654994448191306,29.806053102915712
0.090654994448191306,30.046235508865379
0.092667570327263596,-31.998180348568209
0.093338586237496898,30.046235508865379
0.093338586237496898,30.296660234898127
0.094009473460922699,30.296660234898127
0.094009473460922699,30.046235508865379
0.094680360684348194,30.046235508865379
0.094680360684348194,29.806053102915712
0.095994202944691603,29.806053102915712
0.095994202944691603,30.046235508865379
0.096665090168117404,30.046235508865379
0.096665090168117404,30.296660234898127
0.097335977391543205,30.296660234898127
0.097335977391543205,30.046235508865379
0.098006864614968894,30.046235508865379
0.098006864614968894,29.806053102915712
0.098006864614968894,30.046235508865379
0.098649798204085204,30.046235508865379
0.098649798204085204,30.53681703504753
0.099320685427511005,30.53681703504753
0.099320685427511005,30.776999440997201
0.099320685427511005,30.53681703504753
0.099991572650936805,30.29663462909798
0.099991572650936805,30.046209903065236
0.1013333685455895,30.046209903065236
0.1013333685455895,30.29663462909798
0.10263662274137619,30.046209903065236
0.1026472108059328,30.29663462909798
0.1039784114867616,30.046209903065236
0.1039784114867616,30.29663462909798
0.1046492987101874,30.29663462909798
0.1046492987101874,30.53681703504753
0.1066619889775331,30.53681703504753
0.1066619889775331,30.29663462909798
0.10730492256664929,30.29663462909798
0.10730492256664929,30.046209903065236
0.10797580979007509,30.046209903065236
0.10797580979007509,29.806027497115565
0.1086466970135009,29.806027497115565
0.1086466970135009,30.046209903065236
0.1099884929081536,30.046209903065236
0.1099884929081536,30.29663462909798
0.11130232801922969,30.29663462909798
0.11130232801922969,30.53681703504753
0.11130232801922969,30.29663462909798
0.11197321524265549,30.29663462909798
0.11197321524265549,30.53681703504753
0.1159706421430373,30.53681703504753
0.1159706421430373,30.29663462909798
0.1166415293664631,30.29663462909798
0.1166415293664631,30.046209903065236
0.1173124165898886,30.046209903065236
0.1173124165898886,30.29663462909798
0.1179833038133144,30.29663462909798
0.1179833038133144,30.777204287398945
0.1186541910367402,30.777204287398945
0.1186541910367402,30.537021881449281
0.119325078260166,30.537021881449281
0.1199680118492823,30.296839475499723
0.120638899072708,30.296839475499723
0.120638899072708,30.537021881449281
0.12332248371274659,30.537021881449281
0.12332248371274659,30.777204287398945
0.12530722034578279,30.777204287398945
0.1259781075692083,30.537021881449281
0.1313173303642429,30.537021881449281
0.1313173303642429,30.777204287398945
0.13265912625889559,30.777204287398945
0.13265912625889559,31.027372955429428
0.1333024173113663,31.027219320627974
0.1333024173113663,30.777050652597381
0.13397330453479189,30.536868246647941
0.13464419175821771,30.536868246647941
0.13464419175821771,31.027449772829986
0.13531507898164369,31.027449772829986
0.13531507898164369,30.777281104799499
0.13598596620506931,30.777281104799499
0.13598596620506931,30.296711446498531
0.13598596620506931,30.536893852448198
0.1366568534284951,30.536893852448198
0.1366568534284951,30.777076258397638
0.1373277406519206,30.777076258397638
0.1373277406519206,31.027244926428352
0.13797067424103709,31.267683390380057
0.13864156146446291,31.027244926428352
0.13864156146446291,30.777076258397638
0.1393124486878887,30.777076258397638
0.1393124486878887,30.536893852448198
0.1393124486878887,30.777076258397638
0.14196807969361749,30.777076258397638
0.14196807969361749,30.536893852448198
0.14263896691704331,30.536893852448198
0.14263896691704331,30.777076258397638
0.1433098541404691,30.777076258397638
0.14398074136389469,31.027244926428352
0.14596547799693099,31.027244926428352
0.14663636522035681,30.777076258397638
0.1499908513823551,30.777076258397638
0.1499908513823551,31.027244926428352
0.15130468649343129,31.027244926428352
0.15130468649343129,31.267683390380057
0.1533173767607767,31.267683390380057
0.1533173767607767,31.027244926428352
0.15396031034989319,31.027244926428352
0.15396031034989319,30.777076258397638
0.154631197573319,30.777076258397638
0.154631197573319,30.536893852448198
0.15597299346797161,30.536893852448198
0.15597299346797161,30.777076258397638
0.1566438806913974,30.777076258397638
0.1566438806913974,31.507968219530539
0.15731476791482321,31.507968219530539
0.15731476791482321,31.748150625480093
0.15731476791482321,31.507968219530539
0.1579577015039397,31.507968219530539
0.1579577015039397,31.027372955429428
0.15997039177128511,31.027372955429428
0.15997039177128511,31.26781141938125
0.1606412789947109,31.26781141938125
0.1606412789947109,31.027372955429428
0.16131216621813649,31.027372955429428
0.16131216621813649,31.26781141938125
0.16201100707587149,31.26781141938125
0.1626542838298079,31.267324909176864
0.1626542838298079,31.507507315126531
0.16466698124642071,31.507507315126531
0.16466698124642071,31.267324909176864
0.17000619689218821,31.267324909176864
0.17000619689218821,31.507507315126531
0.17132003915253149,31.507507315126531
0.17132003915253149,31.267324909176864
0.17199092637595709,31.267324909176864
0.17199092637595709,31.026886445225159
0.1726618135993831,31.026886445225159
0.1726618135993831,31.267324909176864
0.17333270082280891,31.267324909176864
0.17333270082280891,31.747894567477829
0.1740035880462345,31.747894567477829
0.1740035880462345,31.507712161528275
0.17467447526966029,31.507712161528275
0.17467447526966029,31.267529755578607
0.1753174088587767,31.267529755578607
0.1753174088587767,31.027091291626903
0.1753174088587767,31.507686555728011
0.17598829608220229,31.507686555728011
0.17598829608220229,31.998268081910052
0.1766591833056281,31.998268081910052
0.1766591833056281,31.748099413879569
0.17733007052905389,31.748099413879569
0.17733007052905389,31.507917007930018
0.1780009577524797,31.507917007930018
0.1780009577524797,31.267734601980351
0.17867184497590519,31.267734601980351
0.17867184497590519,31.507917007930018
0.1813274831309013,31.507917007930018
0.1813274831309013,31.748099413879569
0.18465400850932329,31.748099413879569
0.18465400850932329,31.507917007930018
0.1886514425589722,31.507917007930018
0.1886514425589722,31.748099413879569
0.18932232978239799,31.748099413879569
0.18932232978239799,31.998268081910052
0.1920059144224362,31.998268081910052
0.1920059144224362,31.748099413879569
0.19332004980272979,31.747459268873968
0.19332004980272979,31.507276862924527
0.19399093702615561,31.507276862924527
0.19399093702615561,31.26709445697486
0.19466182424958139,31.26709445697486
0.19466182424958139,31.747664115275825
0.19533271147300721,31.747664115275825
0.19533271147300721,31.997832783306421
0.196003598696433,32.238015189255975
0.19664653228554951,31.997832783306421
0.19664653228554951,31.747664115275825
0.1979883281802019,31.747664115275825
0.1979883281802019,31.997832783306421
0.19933011692558761,31.997832783306421
0.19933011692558761,31.747664115275825
0.20000100414901339,31.747664115275825
0.20000100414901339,31.997832783306421
0.20198574078204951,31.997832783306421
0.20198574078204951,32.238015189255975
0.20198574078204951,31.997832783306421
0.20332753667670239,31.997832783306421
0.20332753667670239,31.747664115275825
0.20399842390012801,31.747664115275825
0.20399842390012801,31.997832783306421
0.2053122661604713,31.997832783306421
0.2053122661604713,31.747664115275825
0.2079958508005097,31.747664115275825
0.2079958508005097,31.997832783306421
0.20930969306085309,31.997832783306421
0.20930969306085309,32.238015189255975
0.2099805802842791,32.238015189255975
0.2099805802842791,31.997832783306421
0.21065146750770489,31.997832783306421
0.21065146750770489,31.747664115275825
0.2113223547311304,31.747664115275825
0.2113223547311304,31.997832783306421
0.21199324195455599,31.997832783306421
0.21199324195455599,32.238015189255975
0.212664129177982,32.238015189255975
0.212664129177982,31.997832783306421
0.21330706276709829,31.997832783306421
0.21330706276709829,31.747664115275825
0.21397794999052411,31.747664115275825
0.21397794999052411,31.507481709326271
0.21397794999052411,31.747664115275825
0.21464883721394959,31.747664115275825
0.21464883721394959,32.238245641457979
0.2153197244373754,32.238245641457979
0.2153197244373754,32.478428047407533
0.2153197244373754,32.238245641457979
0.21599061166080119,31.998063235508312
0.21599061166080119,31.747894567477829
0.2173324004061869,31.747894567477829
0.2173324004061869,31.998063235508312
0.21864624266653029,31.998063235508312
0.21864624266653029,31.747894567477829
0.2206589329338757,31.747894567477829
0.2206589329338757,31.998063235508312
0.2219727751942191,31.998063235508312
0.2219727751942191,31.747894567477829
0.22331488565662361,31.7473824514733
0.22398577288004959,31.507200045523859
0.2279831997804313,31.507200045523859
0.2279831997804313,31.7473824514733
0.22932499567508399,31.7473824514733
0.22999588289850981,31.507200045523859
0.23198061953154611,31.507200045523859
0.23198061953154611,31.267017639574192
0.2326515067549717,31.267017639574192
0.2326515067549717,31.026579175622487
0.23332239397839721,31.026579175622487
0.23332239397839721,31.267017639574192
0.23399328120182319,31.507200045523859
0.23399328120182319,31.7473824514733
0.23466416842524901,31.7473824514733
0.23466416842524901,31.266812793172331
0.2353071020143653,31.266812793172331
0.2353071020143653,31.026374329220744
0.23597798923779109,31.026374329220744
0.23597798923779109,31.266812793172331
0.2379906866544037,31.266812793172331
0.2379906866544037,31.026374329220744
0.23997542328744001,31.026374329220744
0.23997542328744001,31.266812793172331
0.2413172120328255,31.266812793172331
0.2413172120328255,31.026374329220744
0.24198809925625131,31.026374329220744
0.24198809925625131,30.776205661190037
0.24464373026198011,30.776205661190037
0.24464373026198011,30.53602325524048
0.24531461748540589,30.53602325524048
0.24531461748540589,30.776205661190037
0.24732731490201851,30.776205661190037
0.24732731490201851,31.026374329220744
0.2479702484911348,31.026374329220744
0.24864113571456059,30.776205661190037
0.24864113571456059,30.53602325524048
0.24931202293798629,30.53602325524048
0.24931202293798629,30.295840849290929
0.25065381168337209,30.295840849290929
0.25065381168337209,30.776410507591777
0.25132469890679759,30.776410507591777
0.25132469890679759,30.295840849290929
0.25196763249591408,30.295840849290929
0.25196763249591408,30.045416123258065
0.25263880569002301,30.044955218854057
0.25263880569002301,30.535536745036325
0.25330969291344879,30.775719150985879
0.2539805801368748,30.775719150985879
0.2539805801368748,30.535536745036325
0.25465146736030042,30.535536745036325
0.25465146736030042,30.295354339086771
0.25532235458372599,30.295354339086771
0.25532235458372599,30.04492961305391
0.25532235458372599,30.295354339086771
0.25864888711141498,30.295354339086771
0.25864888711141498,30.04492961305391
0.25931977433484071,30.04492961305391
0.25931977433484071,30.295354339086771
0.2599627079239572,30.295354339086771
0.2599627079239572,30.535536745036325
0.26066154878169251,30.535536745036325
0.26066154878169251,30.295354339086771
0.26200334467634501,30.295354339086771
0.26200334467634501,30.04492961305391
0.26667166594941971,30.04492961305391
0.26667166594941971,30.295354339086771
0.26932730410441569,30.295354339086771
0.26932730410441569,30.04492961305391
0.2699981913278417,30.04492961305391
0.27066907855126732,29.804747207104359
0.27066907855126732,29.564564801154688
0.27198292081161068,29.564564801154688
0.27198292081161068,29.804747207104359
0.27265380803503642,30.04492961305391
0.27265380803503642,30.295354339086771
0.27332469525846198,30.295354339086771
0.27332469525846198,30.04492961305391
0.2739955824818876,30.04492961305391
0.2739955824818876,29.804747207104359
0.2760082727492334,29.804747207104359
0.2760082727492334,29.564564801154688
0.27933480527692239,29.564564801154688
0.27933480527692239,29.073957669172501
0.28000569250034818,29.073957669172501
0.28000569250034818,28.833775263222837
0.2806486260894645,28.593592857273279
0.28199041483485021,28.593592857273279
0.28266159517822581,28.592440596263373
0.28266159517822581,28.342015870230512
0.2833324824016516,28.342015870230512
0.28400336962507738,28.101833464280961
0.28531720473615357,28.101833464280961
0.28531720473615357,27.861651058331404
0.2873298950034992,27.861651058331404
0.2873298950034992,27.611226332298543
0.28800078222692521,27.371043926348989
0.28800078222692521,27.130861520399321
0.28800078222692521,27.371043926348989
0.2899855188599611,27.371043926348989
0.2899855188599611,27.130861520399321
0.29065640608338689,26.890679114449767
0.29065640608338689,26.640254388417134
0.29132729330681267,26.640254388417134
0.29132729330681267,26.890679114449767
0.29199818053023852,26.890679114449767
0.29199818053023852,27.130861520399321
0.2926690677536643,27.130861520399321
0.2926690677536643,26.890679114449767
0.29331200134278029,26.890679114449767
0.29331200134278029,26.640254388417134
0.2953246916101262,26.640254388417134
0.2953246916101262,26.400071982467463
0.29599557883355171,26.400071982467463
0.29599557883355171,26.159889576517912
0.2966664660569775,26.159889576517912
0.2966664660569775,25.909720908487198
0.29798030831732109,25.909720908487198
0.29798030831732109,26.159889576517912
0.29798030831732109,25.909720908487198
0.29932210421197358,25.909720908487198
0.29932210421197358,25.669282444535497
0.30066390010662669,25.669282444535497
0.30066390010662669,25.429100038585943
0.30197773521770288,25.429100038585943
0.30197773521770288,25.178931370555347
0.30466132700700838,25.178931370555347
0.30466132700700838,24.938748964605796
0.30664606364004432,24.938748964605796
0.30664606364004432,24.698566558656125
0.30731695086347027,24.698566558656125
0.30731695086347027,24.458384152706572
0.30865874675812299,24.458384152706572
0.30932963398154878,24.207959426673824
0.30932963398154878,23.96777702072416
0.30997256757066499,23.96777702072416
0.30997256757066499,23.727594614774603
0.30997256757066499,23.96777702072416
0.31064345479409078,23.96777702072416
0.31064345479409078,24.207959426673824
0.31198525068874372,24.207959426673824
0.31198560815209753,23.965549316105356
0.31265649537552331,23.965549316105356
0.31265649537552331,23.725366910155685
0.31397033763586668,23.725366910155685
0.31397033763586668,23.474942184123051
0.31464122485929219,23.474942184123051
0.31531211208271798,23.234759778173498
0.31598299930614399,23.234759778173498
0.31598299930614399,22.99457737222383
0.31863863031187267,22.99457737222383
0.31863863031187267,22.503995846041558
0.3193095175352984,22.503995846041558
0.3193095175352984,22.263813440092008
0.32065131342995129,22.263813440092008
0.32132220065337708,22.023631034142451
0.3226360429137205,22.023631034142451
